latitude,longitude,acq_date,acq_time,confidence,frp,year
-30.25568,152.36491,06/09/2019,1429,n,2.4,2019
-30.20465,152.26666,06/09/2019,1429,n,1.9,2019
-30.19389,152.38312,06/09/2019,1429,n,2.6,2019
-30.20872,152.43311,06/09/2019,1429,n,4.6,2019
-28.6197,151.92387,06/09/2019,1429,n,36.5,2019
-30.32924,152.27518,06/09/2019,1429,n,7.7,2019
-30.27159,152.29332,06/09/2019,1429,n,2.5,2019
-30.3026,152.29468,06/09/2019,1429,n,1.9,2019
-29.06086,152.34851,06/09/2019,1429,n,5.1,2019
-30.10209,152.25627,06/09/2019,1429,n,4.6,2019
-28.64568,151.92287,06/09/2019,1429,n,4.4,2019
-30.32737,152.35049,06/09/2019,1429,n,3.4,2019
-29.02468,152.31148,06/09/2019,1429,n,2.7,2019
-29.02457,152.33244,06/09/2019,1429,n,3.1,2019
-29.03694,152.30573,06/09/2019,1429,n,6.8,2019
-30.24749,152.36755,06/09/2019,1429,n,2.3,2019
-29.05449,152.39018,06/09/2019,1429,n,3,2019
-29.02144,152.42453,06/09/2019,1429,n,5.9,2019
-30.33825,152.29752,06/09/2019,1429,n,3.6,2019
-30.20461,152.20306,06/09/2019,1429,n,6,2019
-28.6471,151.89992,06/09/2019,1429,n,3,2019
-29.00934,152.40945,06/09/2019,1429,n,15.3,2019
-28.61661,151.9093,06/09/2019,1429,n,9.7,2019
-30.24183,152.2567,06/09/2019,1429,n,2,2019
-29.02821,152.34982,06/09/2019,1429,n,1.9,2019
-30.20699,152.48726,06/09/2019,1429,n,138.4,2019
-29.06004,152.32359,06/09/2019,1429,n,6.3,2019
-30.21203,152.28096,06/09/2019,1429,n,1.3,2019
-29.72348,152.47647,06/09/2019,1429,n,3.5,2019
-30.23838,152.30209,06/09/2019,1429,n,1.5,2019
-30.16175,152.18839,06/09/2019,1429,n,1.2,2019
-30.12182,152.1808,06/09/2019,1429,n,4.7,2019
-30.22585,152.36859,06/09/2019,1429,n,7.2,2019
-30.22955,152.25946,06/09/2019,1429,n,1.8,2019
-30.24429,152.35199,06/09/2019,1429,n,4.2,2019
-29.07426,152.0276,06/09/2019,1429,n,1.7,2019
-30.17591,152.31839,06/09/2019,1429,n,8.7,2019
-30.22212,152.26607,06/09/2019,1429,n,1.5,2019
-30.22048,152.38489,06/09/2019,1429,n,5.9,2019
-29.02396,152.35098,06/09/2019,1429,n,2.1,2019
-30.26238,152.29134,06/09/2019,1429,n,2.8,2019
-29.00292,152.29341,06/09/2019,1429,n,6.7,2019
-30.23046,152.39087,06/09/2019,1429,h,8.2,2019
-29.03623,152.36685,06/09/2019,1429,n,2.6,2019
-28.50592,152.22658,06/09/2019,1429,n,0.9,2019
-30.19859,152.27979,06/09/2019,1429,n,1.7,2019
-30.19227,152.35451,06/09/2019,1429,n,7.8,2019
-30.19664,152.39626,06/09/2019,1429,n,26.7,2019
-29.03285,152.41502,06/09/2019,1429,h,41.6,2019
-29.04421,152.38376,06/09/2019,1429,n,5.2,2019
-30.19894,152.38635,06/09/2019,1429,n,3.2,2019
-30.21726,152.3904,06/09/2019,1429,n,9.4,2019
-30.0965,152.22946,06/09/2019,1429,n,4.2,2019
-28.44722,152.33772,06/09/2019,1429,n,3.2,2019
-31.75435,151.86601,06/09/2019,1430,n,0.5,2019
-31.73598,151.8826,06/09/2019,1430,n,2.5,2019
-33.76697,150.84871,06/09/2019,1430,n,1,2019
-31.74585,151.88791,06/09/2019,1430,n,1.5,2019
-30.93137,152.41841,06/09/2019,1430,n,4.4,2019
-31.38893,151.71429,06/09/2019,1430,n,3,2019
-31.22055,152.16095,06/09/2019,1430,n,1,2019
-31.76899,151.89404,06/09/2019,1430,n,0.8,2019
-31.21315,152.17053,06/09/2019,1430,n,0.4,2019
-31.38288,151.70674,06/09/2019,1430,n,4.3,2019
-31.39572,151.72539,06/09/2019,1430,n,2.2,2019
-30.92729,152.41954,06/09/2019,1430,n,4.4,2019
-31.76121,151.87781,06/09/2019,1430,n,0.3,2019
-31.40165,151.73239,06/09/2019,1430,n,2.3,2019
-31.39401,151.71733,06/09/2019,1430,n,1.9,2019
-31.75216,151.87636,06/09/2019,1430,n,2,2019
-32.12703,146.8517,06/09/2019,1430,n,0.6,2019
-31.68922,152.09982,06/09/2019,1430,n,0.3,2019
-31.76027,151.87335,06/09/2019,1430,n,0.5,2019
-31.76181,151.9015,06/09/2019,1430,n,1,2019
-32.71326,151.09335,06/09/2019,1430,n,1,2019
-31.21966,152.15675,06/09/2019,1430,n,1.6,2019
-31.75289,151.90063,06/09/2019,1430,n,0.9,2019
-32.22359,147.00343,06/09/2019,1430,n,0.9,2019
-31.76585,151.89993,06/09/2019,1430,n,1,2019
-31.69231,152.09392,06/09/2019,1430,n,1.1,2019
-34.46284,150.88075,06/09/2019,1431,n,1,2019
-13.03507,143.33113,06/09/2019,1605,n,0.7,2019
-11.3447,132.14771,06/09/2019,1605,n,1.3,2019
-12.75006,143.31154,06/09/2019,1605,n,3.7,2019
-12.37744,141.84892,06/09/2019,1605,n,1,2019
-11.28138,132.25006,06/09/2019,1605,n,1.2,2019
-12.75938,143.31795,06/09/2019,1605,n,2.5,2019
-12.82218,142.77798,06/09/2019,1605,n,0.9,2019
-12.63648,142.6375,06/09/2019,1605,n,1.1,2019
-12.75057,143.31535,06/09/2019,1605,n,1.2,2019
-12.78383,141.98149,06/09/2019,1605,n,1,2019
-11.3397,132.14447,06/09/2019,1605,n,1.3,2019
-14.06088,130.76027,06/09/2019,1606,n,2.3,2019
-12.98665,130.90405,06/09/2019,1606,n,2.7,2019
-12.98043,130.89558,06/09/2019,1606,n,6.3,2019
-14.52045,132.99048,06/09/2019,1606,n,1.5,2019
-17.21008,145.11107,06/09/2019,1606,n,5.4,2019
-12.49298,134.0148,06/09/2019,1606,n,2,2019
-16.13693,144.43347,06/09/2019,1606,n,1.9,2019
-17.21443,145.10503,06/09/2019,1606,n,5.4,2019
-15.99602,143.44131,06/09/2019,1606,n,1.3,2019
-13.33619,130.78636,06/09/2019,1606,n,0.9,2019
-17.18826,145.09727,06/09/2019,1606,n,2.5,2019
-13.21799,130.88403,06/09/2019,1606,n,2.3,2019
-17.15413,144.55797,06/09/2019,1606,n,2.7,2019
-17.18758,145.09143,06/09/2019,1606,n,2.1,2019
-15.99912,144.42799,06/09/2019,1606,n,1.4,2019
-17.20513,145.11198,06/09/2019,1606,n,1.4,2019
-12.9875,130.90868,06/09/2019,1606,n,2.5,2019
-16.17908,144.4272,06/09/2019,1606,n,2.1,2019
-16.00587,143.44876,06/09/2019,1606,n,0.6,2019
-13.27767,130.77367,06/09/2019,1606,n,1.4,2019
-16.11915,144.40459,06/09/2019,1606,n,2.5,2019
-15.98892,143.42021,06/09/2019,1606,n,1.8,2019
-15.99713,143.41472,06/09/2019,1606,n,1.1,2019
-16.12144,144.38422,06/09/2019,1606,n,2,2019
-17.23874,145.0547,06/09/2019,1606,n,7,2019
-16.32364,144.69733,06/09/2019,1606,n,0.6,2019
-15.98947,143.42456,06/09/2019,1606,n,1.7,2019
-13.33821,130.76775,06/09/2019,1606,n,1,2019
-15.99361,144.44777,06/09/2019,1606,n,1.6,2019
-16.18313,144.42137,06/09/2019,1606,n,1.7,2019
-16.01245,143.43022,06/09/2019,1606,n,1.1,2019
-12.77364,131.59349,06/09/2019,1606,n,0.8,2019
-14.02164,143.13652,06/09/2019,1606,n,1.8,2019
-15.9883,144.44318,06/09/2019,1606,n,2,2019
-12.81186,132.09314,06/09/2019,1606,n,0.6,2019
-17.12951,144.55576,06/09/2019,1606,n,1.8,2019
-12.09558,134.43134,06/09/2019,1606,n,1.6,2019
-17.23381,145.05566,06/09/2019,1606,n,7,2019
-17.23735,145.04318,06/09/2019,1606,n,2.4,2019
-16.11446,144.40517,06/09/2019,1606,n,2.7,2019
-16.90606,142.81996,06/09/2019,1606,n,1,2019
-16.32843,144.69672,06/09/2019,1606,n,2.2,2019
-17.4105,145.1375,06/09/2019,1607,n,1,2019
-17.1842,143.01381,06/09/2019,1607,n,2.3,2019
-17.17879,143.00589,06/09/2019,1607,n,2.2,2019
-17.81872,145.44965,06/09/2019,1607,n,0.9,2019
-19.38263,146.50679,06/09/2019,1607,n,2.2,2019
-19.38814,146.50517,06/09/2019,1607,n,0.8,2019
-14.54507,126.67242,06/09/2019,1607,n,1.1,2019
-18.10199,144.6788,06/09/2019,1607,n,5.2,2019
-19.15152,146.81767,06/09/2019,1607,n,1.4,2019
-17.82353,145.44604,06/09/2019,1607,n,0.7,2019
-14.56619,126.80526,06/09/2019,1607,n,0.6,2019
-17.08633,125.26331,06/09/2019,1607,n,1,2019
-16.39924,136.51068,06/09/2019,1607,n,0.6,2019
-18.12319,144.64758,06/09/2019,1607,n,1,2019
-18.10005,144.662,06/09/2019,1607,n,7.8,2019
-17.21928,125.40245,06/09/2019,1607,n,4.9,2019
-17.17719,143.02779,06/09/2019,1607,n,1.7,2019
-17.18475,143.01805,06/09/2019,1607,n,6.1,2019
-14.59759,126.58059,06/09/2019,1607,n,2.7,2019
-17.17285,143.02837,06/09/2019,1607,n,5.5,2019
-14.59571,126.71498,06/09/2019,1607,n,1,2019
-17.17391,143.00224,06/09/2019,1607,n,2.2,2019
-14.60111,126.74178,06/09/2019,1607,n,11.2,2019
-14.60147,126.744,06/09/2019,1607,h,12.1,2019
-14.60191,126.74579,06/09/2019,1607,h,11.2,2019
-17.18128,125.23802,06/09/2019,1607,n,1.1,2019
-17.17773,143.03206,06/09/2019,1607,n,1.7,2019
-19.15731,146.81776,06/09/2019,1607,n,1.4,2019
-17.15823,143.01738,06/09/2019,1607,n,2.4,2019
-19.14544,146.81461,06/09/2019,1607,n,1.1,2019
-17.82868,145.4455,06/09/2019,1607,n,0.7,2019
-17.1631,143.02104,06/09/2019,1607,n,3.6,2019
-17.10278,142.78664,06/09/2019,1607,n,0.8,2019
-14.60887,126.75077,06/09/2019,1607,n,2.2,2019
-17.16689,143.01619,06/09/2019,1607,n,9,2019
-18.10233,144.63889,06/09/2019,1607,n,1.3,2019
-17.23453,145.05495,06/09/2019,1607,n,5.7,2019
-17.0383,142.84511,06/09/2019,1607,n,2.5,2019
-16.39533,136.50764,06/09/2019,1607,n,0.3,2019
-17.1734,143.03264,06/09/2019,1607,n,5.5,2019
-17.81308,145.45956,06/09/2019,1607,n,0.8,2019
-14.59538,126.74301,06/09/2019,1607,h,5.1,2019
-17.106,142.77782,06/09/2019,1607,n,1.3,2019
-17.17933,143.01015,06/09/2019,1607,n,3.3,2019
-18.09092,144.66895,06/09/2019,1607,n,1.7,2019
-14.49082,126.73001,06/09/2019,1607,n,2,2019
-22.76771,150.65536,06/09/2019,1608,n,2.8,2019
-22.70858,150.65971,06/09/2019,1608,n,1.7,2019
-22.76759,150.65846,06/09/2019,1608,n,3.2,2019
-19.4492,133.85521,06/09/2019,1608,n,0.7,2019
-22.75923,150.64264,06/09/2019,1608,n,12.9,2019
-22.55376,150.2984,06/09/2019,1608,n,1.9,2019
-22.54436,150.29677,06/09/2019,1608,n,2.8,2019
-22.7751,150.65485,06/09/2019,1608,n,2.8,2019
-22.76609,150.63063,06/09/2019,1608,n,5.3,2019
-22.68846,150.67294,06/09/2019,1608,n,2.1,2019
-17.84862,122.46943,06/09/2019,1608,n,2.5,2019
-17.84741,122.46974,06/09/2019,1608,n,2.4,2019
-22.681,150.67258,06/09/2019,1608,n,2.1,2019
-22.75137,150.6351,06/09/2019,1608,h,12.9,2019
-22.75871,150.63132,06/09/2019,1608,n,19.2,2019
-22.54729,150.31123,06/09/2019,1608,n,2.9,2019
-25.75219,149.38243,06/09/2019,1609,n,1.8,2019
-24.00213,131.55627,06/09/2019,1609,n,1.4,2019
-31.44538,146.53726,06/09/2019,1610,n,0.6,2019
-32.43684,116.1473,06/09/2019,1612,n,1.2,2019
-32.41335,116.06867,06/09/2019,1612,n,1.1,2019
-32.43945,116.14542,06/09/2019,1612,n,1.7,2019
-32.92622,116.4535,06/09/2019,1612,n,1.6,2019
-32.92041,119.25625,06/09/2019,1752,n,1.3,2019
-32.91463,119.25677,06/09/2019,1752,n,1.3,2019
-32.92775,116.45074,06/09/2019,1752,n,1.3,2019
-32.41141,116.06726,06/09/2019,1752,n,1.4,2019
-32.92012,119.25169,06/09/2019,1752,n,2.8,2019
-30.23014,152.51862,07/09/2019,253,n,8.2,2019
-30.12841,152.16321,07/09/2019,253,n,12.9,2019
-30.27345,152.52341,07/09/2019,253,h,16.4,2019
-30.21327,152.51184,07/09/2019,253,h,11.5,2019
-30.21525,152.49782,07/09/2019,253,n,4.4,2019
-30.19243,152.49873,07/09/2019,253,n,8.1,2019
-30.22363,152.4567,07/09/2019,253,n,4.7,2019
-30.23948,152.24092,07/09/2019,253,n,8.9,2019
-30.31997,152.26726,07/09/2019,253,h,9.3,2019
-30.22047,152.50117,07/09/2019,253,n,7.4,2019
-30.18731,152.42133,07/09/2019,253,n,9.9,2019
-30.25613,152.53624,07/09/2019,253,n,5.2,2019
-30.29344,152.25102,07/09/2019,253,n,10.6,2019
-30.26208,152.52953,07/09/2019,253,h,10.7,2019
-30.221,152.49377,07/09/2019,253,h,8.2,2019
-30.12325,152.15741,07/09/2019,253,h,8.5,2019
-30.28274,152.24553,07/09/2019,253,n,10,2019
-30.22987,152.52238,07/09/2019,253,h,8.2,2019
-31.75679,151.87868,07/09/2019,253,n,4.4,2019
-30.19838,152.19629,07/09/2019,253,h,50.2,2019
-30.19468,152.46913,07/09/2019,253,n,6.5,2019
-30.14536,152.15955,07/09/2019,253,n,6.3,2019
-30.2499,152.23946,07/09/2019,253,n,7.5,2019
-30.15745,152.3029,07/09/2019,253,n,4.8,2019
-30.23945,152.23022,07/09/2019,253,n,4.2,2019
-30.19184,152.50652,07/09/2019,253,n,30.1,2019
-30.31458,152.26521,07/09/2019,253,n,12.3,2019
-30.22774,152.47588,07/09/2019,253,n,4,2019
-30.26831,152.51909,07/09/2019,253,h,10.4,2019
-30.27727,152.5453,07/09/2019,253,h,19.2,2019
-30.14512,152.16307,07/09/2019,253,n,6.3,2019
-31.75103,151.87892,07/09/2019,253,l,4.4,2019
-30.26064,152.24445,07/09/2019,253,n,9.3,2019
-30.18671,152.42941,07/09/2019,253,h,7,2019
-32.78877,150.89368,07/09/2019,253,n,7.5,2019
-30.22252,152.47241,07/09/2019,253,n,4,2019
-30.23479,152.22951,07/09/2019,253,n,5.3,2019
-30.2033,152.51242,07/09/2019,253,n,4.8,2019
-30.2181,152.52,07/09/2019,253,l,21.6,2019
-31.12825,152.95299,07/09/2019,253,n,5.5,2019
-30.28798,152.24973,07/09/2019,253,n,10,2019
-30.24023,152.45427,07/09/2019,253,n,3.2,2019
-30.27101,152.55606,07/09/2019,253,n,8.5,2019
-30.24951,152.4012,07/09/2019,253,n,2.3,2019
-30.21355,152.50822,07/09/2019,253,n,11.5,2019
-30.22989,152.22089,07/09/2019,253,h,15.1,2019
-30.28232,152.25137,07/09/2019,253,n,7.6,2019
-30.23346,152.47227,07/09/2019,253,n,7.7,2019
-30.32004,152.26624,07/09/2019,253,h,12.3,2019
-30.17596,152.27618,07/09/2019,253,n,2.2,2019
-31.76169,151.89198,07/09/2019,253,h,9.5,2019
-30.2345,152.23335,07/09/2019,253,n,7.9,2019
-30.18275,152.48227,07/09/2019,253,n,4.8,2019
-30.22724,152.48289,07/09/2019,253,n,5.1,2019
-30.19366,152.18465,07/09/2019,253,h,17.9,2019
-30.20932,152.19864,07/09/2019,253,n,10.1,2019
-30.32046,152.26047,07/09/2019,253,h,13.5,2019
-30.22669,152.49051,07/09/2019,253,n,6.3,2019
-30.14017,152.15421,07/09/2019,253,n,4.2,2019
-30.1456,152.15616,07/09/2019,253,n,4.2,2019
-30.24538,152.4588,07/09/2019,253,n,4.8,2019
-30.12817,152.16681,07/09/2019,253,l,6.3,2019
-30.27575,152.56554,07/09/2019,253,n,3.9,2019
-30.21991,152.50911,07/09/2019,253,n,8.2,2019
-30.18826,152.40871,07/09/2019,253,n,9.4,2019
-30.2296,152.52612,07/09/2019,253,n,6.1,2019
-30.2253,152.51007,07/09/2019,253,n,8.2,2019
-30.20952,152.5016,07/09/2019,253,n,6.4,2019
-30.19375,152.40862,07/09/2019,253,n,9.4,2019
-30.31976,152.27032,07/09/2019,253,n,9.3,2019
-30.25505,152.55098,07/09/2019,253,n,7.1,2019
-30.25331,152.42491,07/09/2019,253,n,10.5,2019
-30.21838,152.51634,07/09/2019,253,h,21.6,2019
-26.58055,152.50356,07/09/2019,254,n,5.4,2019
-29.07755,152.40735,07/09/2019,254,n,10.5,2019
-30.1125,152.15843,07/09/2019,254,n,5.8,2019
-29.0747,151.9959,07/09/2019,254,n,1.7,2019
-29.06575,152.04025,07/09/2019,254,n,6.4,2019
-28.43934,152.33121,07/09/2019,254,n,12.2,2019
-30.09556,152.23758,07/09/2019,254,n,5,2019
-29.04003,152.30202,07/09/2019,254,h,5.7,2019
-29.97039,152.85591,07/09/2019,254,n,1.5,2019
-28.96951,152.4416,07/09/2019,254,h,10,2019
-29.08353,152.40001,07/09/2019,254,h,14.7,2019
-29.02288,152.45139,07/09/2019,254,h,11.3,2019
-28.96604,152.39391,07/09/2019,254,n,17.3,2019
-29.00978,152.41107,07/09/2019,254,n,13,2019
-29.75361,152.45508,07/09/2019,254,n,3.5,2019
-29.07205,152.40828,07/09/2019,254,n,10.5,2019
-29.06518,152.39714,07/09/2019,254,n,4.1,2019
-28.16303,153.15361,07/09/2019,254,h,12.2,2019
-30.07152,152.2636,07/09/2019,254,n,28.6,2019
-29.07691,152.41589,07/09/2019,254,n,22.2,2019
-28.13521,153.11897,07/09/2019,254,n,7.7,2019
-29.54167,153.2093,07/09/2019,254,n,3.8,2019
-29.07551,152.33641,07/09/2019,254,n,4.2,2019
-29.02547,152.48703,07/09/2019,254,h,87.9,2019
-29.03461,152.30147,07/09/2019,254,n,4.8,2019
-28.96977,152.2924,07/09/2019,254,n,5.8,2019
-29.01071,152.39897,07/09/2019,254,h,24.1,2019
-29.01598,152.47038,07/09/2019,254,h,8.9,2019
-29.09627,152.37526,07/09/2019,254,n,10.2,2019
-30.09139,152.2189,07/09/2019,254,n,5.5,2019
-29.75389,152.45134,07/09/2019,254,n,3.5,2019
-30.07753,152.25705,07/09/2019,254,h,8.9,2019
-29.01495,152.41426,07/09/2019,254,n,5.9,2019
-29.06208,152.32214,07/09/2019,254,n,2.8,2019
-29.09991,152.10426,07/09/2019,254,n,11,2019
-30.08307,152.25697,07/09/2019,254,n,7.5,2019
-29.02433,152.50146,07/09/2019,254,n,10.8,2019
-29.70145,152.42273,07/09/2019,254,n,4.4,2019
-28.97673,152.34554,07/09/2019,254,n,6.5,2019
-28.99696,152.50633,07/09/2019,254,n,6.5,2019
-30.08218,152.26909,07/09/2019,254,n,8.7,2019
-29.00909,152.41988,07/09/2019,254,n,5.9,2019
-30.13562,152.14696,07/09/2019,254,n,11.9,2019
-28.43515,152.31627,07/09/2019,254,h,11,2019
-28.43295,152.30565,07/09/2019,254,n,6.8,2019
-29.55599,153.22545,07/09/2019,254,h,8.8,2019
-29.05084,152.40126,07/09/2019,254,n,4.6,2019
-26.82993,152.42627,07/09/2019,254,n,4.5,2019
-30.07728,152.26048,07/09/2019,254,n,8.9,2019
-28.13474,153.1243,07/09/2019,254,h,14.5,2019
-29.0652,152.32901,07/09/2019,254,n,5,2019
-30.0925,152.2791,07/09/2019,254,h,4.1,2019
-28.998,152.28018,07/09/2019,254,n,4.9,2019
-29.68908,152.41954,07/09/2019,254,n,4.7,2019
-28.99266,152.27847,07/09/2019,254,n,5.9,2019
-29.01877,152.29451,07/09/2019,254,n,9.5,2019
-29.00396,152.41618,07/09/2019,254,n,10.2,2019
-29.01099,152.465,07/09/2019,254,n,5,2019
-29.70175,152.41858,07/09/2019,254,n,3.7,2019
-29.07272,152.39929,07/09/2019,254,h,7.9,2019
-30.12369,152.15764,07/09/2019,254,h,10,2019
-28.97321,152.30547,07/09/2019,254,n,4.4,2019
-30.09719,152.21536,07/09/2019,254,h,10.3,2019
-28.61692,151.90761,07/09/2019,254,n,11.8,2019
-27.61092,152.84578,07/09/2019,254,n,7.7,2019
-29.54055,153.22339,07/09/2019,254,n,2,2019
-28.09744,153.13887,07/09/2019,254,n,3.6,2019
-29.06185,152.3253,07/09/2019,254,n,2.8,2019
-28.96634,152.39017,07/09/2019,254,n,17.3,2019
-29.54111,153.21632,07/09/2019,254,n,6.2,2019
-29.011,152.39532,07/09/2019,254,h,8.3,2019
-30.08391,152.24544,07/09/2019,254,n,7.8,2019
-29.05629,152.40106,07/09/2019,254,n,4.6,2019
-28.96606,152.41537,07/09/2019,254,n,8.1,2019
-28.43771,152.31459,07/09/2019,254,n,3.8,2019
-30.08446,152.23795,07/09/2019,254,h,9.1,2019
-28.99671,152.50952,07/09/2019,254,h,16.2,2019
-28.96748,152.39645,07/09/2019,254,n,34.1,2019
-30.09881,152.26855,07/09/2019,254,n,8.4,2019
-28.97314,152.39343,07/09/2019,254,n,21.5,2019
-30.10581,152.17368,07/09/2019,254,n,4.3,2019
-29.56115,153.22591,07/09/2019,254,n,8.8,2019
-30.1291,152.15984,07/09/2019,254,h,9.6,2019
-29.01043,152.40262,07/09/2019,254,n,24.1,2019
-28.97614,152.35341,07/09/2019,254,h,9.9,2019
-30.11626,152.18275,07/09/2019,254,n,5.3,2019
-29.04858,152.43211,07/09/2019,254,n,15.3,2019
-28.98286,152.33638,07/09/2019,254,n,5,2019
-28.96776,152.39268,07/09/2019,254,n,21.5,2019
-30.08998,152.23817,07/09/2019,254,n,9.1,2019
-29.0295,152.29703,07/09/2019,254,n,5.8,2019
-29.09406,152.10361,07/09/2019,254,n,3.2,2019
-28.97224,152.4053,07/09/2019,254,h,16.9,2019
-29.0479,152.44138,07/09/2019,254,h,44.7,2019
-29.01412,152.28386,07/09/2019,254,n,6,2019
-30.11124,152.17555,07/09/2019,254,n,5.8,2019
-29.10049,152.0963,07/09/2019,254,n,5.5,2019
-29.09533,152.38774,07/09/2019,254,n,5.2,2019
-28.13497,153.12172,07/09/2019,254,n,14.5,2019
-27.48291,150.84665,07/09/2019,254,n,3.9,2019
-29.09658,152.3712,07/09/2019,254,h,7.6,2019
-29.72523,152.47012,07/09/2019,254,n,8.8,2019
-28.97397,152.38228,07/09/2019,254,n,7.1,2019
-28.96832,152.38522,07/09/2019,254,n,7.1,2019
-27.60546,152.84874,07/09/2019,254,h,7.7,2019
-26.33659,150.76247,07/09/2019,255,n,8.8,2019
-26.32706,150.74016,07/09/2019,255,n,9.4,2019
-26.33785,150.74492,07/09/2019,255,n,4.3,2019
-25.96652,150.87839,07/09/2019,255,n,4.9,2019
-25.94605,150.91994,07/09/2019,255,n,6.2,2019
-26.34654,150.70514,07/09/2019,255,n,6.9,2019
-26.384,150.67252,07/09/2019,255,n,10.3,2019
-25.92644,150.87524,07/09/2019,255,n,4.9,2019
-25.94427,150.86804,07/09/2019,255,n,16.6,2019
-26.38501,150.6588,07/09/2019,255,n,4.8,2019
-25.96111,150.87387,07/09/2019,255,n,7.1,2019
-26.34207,150.76729,07/09/2019,255,n,5.8,2019
-25.90198,150.88214,07/09/2019,255,h,12.1,2019
-26.3905,150.66382,07/09/2019,255,n,5.2,2019
-25.90589,150.97549,07/09/2019,255,n,3.9,2019
-26.25598,150.98735,07/09/2019,255,h,8.9,2019
-25.88384,150.8931,07/09/2019,255,n,5.7,2019
-25.93216,150.8757,07/09/2019,255,h,13.6,2019
-26.34686,150.7007,07/09/2019,255,n,4.5,2019
-25.93162,150.87189,07/09/2019,255,n,10.3,2019
-25.934,150.92717,07/09/2019,255,h,15.6,2019
-25.88417,150.88899,07/09/2019,255,n,5.7,2019
-26.262,150.98361,07/09/2019,255,n,5.4,2019
-25.89626,150.88173,07/09/2019,255,h,12.1,2019
-26.28413,150.99452,07/09/2019,255,n,5.8,2019
-25.89494,150.89813,07/09/2019,255,n,6,2019
-26.37851,150.66753,07/09/2019,255,n,8.3,2019
-25.95146,150.92433,07/09/2019,255,h,6,2019
-25.94393,150.87245,07/09/2019,255,n,16.6,2019
-22.69659,150.64444,07/09/2019,256,n,3.2,2019
-22.67567,150.6261,07/09/2019,256,h,9.3,2019
-22.74535,150.64923,07/09/2019,256,n,5.6,2019
-22.69622,150.64839,07/09/2019,256,n,3.2,2019
-22.68968,150.63942,07/09/2019,256,n,3.4,2019
-22.68159,150.66783,07/09/2019,256,n,5.7,2019
-22.69099,150.64381,07/09/2019,256,n,3.2,2019
-22.59553,149.38362,07/09/2019,256,n,5.7,2019
-22.58418,149.37311,07/09/2019,256,n,4.5,2019
-22.67389,150.62564,07/09/2019,256,h,11.8,2019
-22.69914,150.66072,07/09/2019,256,n,5.2,2019
-22.67603,150.62218,07/09/2019,256,n,5.3,2019
-17.22309,145.07625,07/09/2019,257,h,21.2,2019
-17.81394,145.43867,07/09/2019,257,n,8.2,2019
-17.21966,145.03067,07/09/2019,257,h,24.3,2019
-17.40377,145.12846,07/09/2019,257,n,59.9,2019
-17.19751,145.11522,07/09/2019,257,l,64.1,2019
-17.20503,145.11119,07/09/2019,257,n,42.2,2019
-17.21754,145.048,07/09/2019,257,n,22.1,2019
-19.37233,146.4948,07/09/2019,257,n,9.5,2019
-17.22001,145.1113,07/09/2019,257,l,11.3,2019
-19.37191,146.49976,07/09/2019,257,n,9.5,2019
-17.40204,145.14629,07/09/2019,257,n,34.1,2019
-17.22545,145.04185,07/09/2019,257,n,22.1,2019
-17.7912,145.4626,07/09/2019,257,h,35.5,2019
-17.41323,145.10452,07/09/2019,257,n,13.7,2019
-36.39959,149.88974,07/09/2019,432,n,68.6,2019
-36.39619,149.88715,07/09/2019,432,h,55,2019
-32.79133,150.89944,07/09/2019,433,n,7.2,2019
-31.75193,151.90831,07/09/2019,433,n,10.1,2019
-31.76215,151.90892,07/09/2019,433,h,19.9,2019
-31.76565,151.89622,07/09/2019,433,n,6.3,2019
-32.78562,150.89775,07/09/2019,433,n,7.2,2019
-32.78652,150.89383,07/09/2019,433,h,14.5,2019
-31.74844,151.91035,07/09/2019,433,n,7.6,2019
-31.75638,151.9057,07/09/2019,433,n,5.9,2019
-31.77262,151.9055,07/09/2019,433,n,7.6,2019
-31.39334,151.71445,07/09/2019,433,n,10.1,2019
-31.75537,151.88528,07/09/2019,433,n,6.1,2019
-31.75289,151.90472,07/09/2019,433,n,10.1,2019
-31.7506,151.90256,07/09/2019,433,n,5.9,2019
-31.75996,151.91692,07/09/2019,433,n,14.9,2019
-35.80182,145.45906,07/09/2019,433,n,2.3,2019
-31.74851,151.87175,07/09/2019,433,n,8.6,2019
-31.76553,151.90715,07/09/2019,433,n,12.2,2019
-30.10904,152.17503,07/09/2019,434,n,5,2019
-30.24841,152.24074,07/09/2019,434,n,6.2,2019
-30.07593,152.27003,07/09/2019,434,h,12,2019
-30.33426,152.28442,07/09/2019,434,n,3.5,2019
-30.15956,152.314,07/09/2019,434,n,11.4,2019
-29.72638,152.47942,07/09/2019,434,n,10.7,2019
-30.11927,152.1815,07/09/2019,434,n,11.1,2019
-30.1509,152.31987,07/09/2019,434,n,11.9,2019
-30.19348,152.51335,07/09/2019,434,n,17.7,2019
-28.43998,152.3309,07/09/2019,434,n,7.8,2019
-29.71421,152.43491,07/09/2019,434,n,7.9,2019
-29.03668,152.47853,07/09/2019,434,h,36.9,2019
-30.24636,152.45065,07/09/2019,434,n,7.2,2019
-28.96933,152.39992,07/09/2019,434,h,32.5,2019
-28.99607,152.28223,07/09/2019,434,n,5.7,2019
-30.18854,152.40457,07/09/2019,434,n,9.4,2019
-29.06947,152.40742,07/09/2019,434,h,17.1,2019
-30.09013,152.21844,07/09/2019,434,n,7.8,2019
