latitude,longitude,acq_date,acq_time,confidence,frp
-15.2657,144.48257,23/12/2019,1536,n,1.0
-28.6251,122.89226,14/10/2019,442,h,16.6
-24.45825,117.85923,14/11/2019,1754,n,6.1
-34.64565,116.95193,22/10/2019,1648,n,0.9
-30.92918,152.3481,11/12/2019,1512,n,1.4
-37.37978,147.65312,20/12/2019,1500,n,0.6
-34.24763,150.06157,23/12/2019,424,n,9.9
-31.69324,152.39215,11/12/2019,354,n,40.4
-15.68244,135.11168,13/10/2019,1612,n,1.2
-34.43362,118.20374,29/12/2019,554,n,8.7
-16.41311,136.18788,28/11/2019,400,n,7.4
-34.87765,117.07632,11/12/2019,1654,n,1.0
-23.00779,149.9346,23/12/2019,248,n,42.3
-29.73,152.63892,20/11/2019,306,h,35.7
-31.84933,152.66344,28/10/2019,1454,n,0.8
-32.01871,152.3369,11/12/2019,354,n,40.8
-28.61115,128.50526,29/12/2019,1530,n,10.0
-29.36907,151.66226,19/11/2019,324,l,15.1
-15.66441,144.15221,11/12/2019,400,n,10.6
-36.21903,147.68762,31/12/2019,1454,n,0.7
-16.09361,142.52943,17/12/2019,1548,n,5.3
-29.25603,149.36591,18/09/2019,1404,h,34.0
-29.80968,152.19032,16/09/2019,1442,n,1.3
-16.99664,143.24751,30/09/2019,407,n,3.0
-16.31763,125.29942,23/11/2019,530,n,6.1
-31.34359,151.83954,19/12/2019,1518,n,1.4
-23.89609,127.77544,25/12/2019,530,h,29.1
-31.39207,151.74338,30/12/2019,1512,n,9.8
-23.12923,150.63702,11/09/2019,1424,n,1.3
-25.03076,149.19624,12/10/2019,1442,n,2.0
-21.1817,120.73177,12/12/2019,1730,n,5.4
-13.38747,135.40218,23/12/2019,430,n,19.4
-27.95228,148.10501,27/12/2019,1424,n,2.0
-37.46842,147.66158,20/12/2019,1500,n,52.6
-11.49104,132.84447,14/10/2019,442,n,4.9
-30.93249,152.16678,24/10/2019,1424,n,1.1
-23.49359,138.25423,21/11/2019,430,l,17.4
-37.69167,148.35088,01/01/2020,454,n,7.4
-21.582,118.0131,25/10/2019,618,l,31.4
-32.13174,151.34697,31/12/2019,336,n,4.8
-34.30733,150.36568,31/12/2019,1454,n,1.3
-14.22668,133.50375,10/10/2019,418,n,12.9
-35.01401,150.16429,23/12/2019,242,h,24.5
-20.48463,123.85941,26/10/2019,554,n,8.9
-29.30069,144.95099,24/11/2019,1624,n,1.6
-13.30259,130.32521,17/11/2019,1654,n,2.3
-21.49512,140.86876,25/12/2019,1642,n,6.0
-11.66878,142.3428,29/09/2019,427,n,5.1
-13.5186,142.89894,23/12/2019,430,n,4.7
-22.46809,150.71448,28/09/2019,1555,n,3.2
-31.3539,151.27316,29/12/2019,1530,n,1.9
-17.85118,123.431,12/12/2019,436,n,13.1
-31.53482,115.67876,12/11/2019,1748,h,56.8
-33.8167,150.25941,14/12/2019,354,n,104.2
-32.11663,152.46445,27/10/2019,354,n,9.2
-29.33634,151.60916,11/12/2019,354,n,63.9
-17.86458,142.63995,16/12/2019,318,n,4.0
-14.06307,135.246,12/09/2019,354,l,2.3
-36.46238,148.0231,31/12/2019,1454,n,1.4
-35.24722,150.25157,20/12/2019,342,h,36.4
-33.88611,150.27354,17/12/2019,1412,n,1.3
-15.05443,145.04663,22/11/2019,1518,n,1.4
-26.22233,150.90106,09/09/2019,357,n,14.3
-15.84895,128.86803,21/10/2019,412,n,9.5
-18.19423,145.39519,14/12/2019,354,n,8.0
-15.82956,142.64929,17/11/2019,1512,n,4.5
-15.88105,125.61362,11/12/2019,1648,n,1.9
-34.23738,150.38046,28/12/2019,1406,n,2.4
-41.56065,147.87917,31/12/2019,330,h,31.1
-30.35032,152.28487,17/11/2019,1518,n,0.9
-33.64717,150.41986,23/12/2019,424,n,5.0
-32.56252,150.49466,28/12/2019,1406,n,2.0
-29.22396,153.25488,26/11/2019,1406,n,1.0
-21.09785,118.79343,09/10/2019,522,n,10.4
-32.15054,151.35956,25/12/2019,1506,n,1.9
-13.70846,130.8631,17/11/2019,406,n,22.5
-27.88173,131.9698,31/12/2019,518,h,8.9
-12.29404,132.99451,14/10/2019,442,l,17.8
-35.11389,150.4334,20/12/2019,1500,n,2.4
-30.19542,150.05061,01/01/2020,318,n,8.9
-32.10672,152.49095,26/10/2019,1530,n,1.4
-28.71091,126.60693,26/10/2019,554,h,5.4
-17.95332,145.36609,24/12/2019,412,l,6.3
-30.8034,119.7534,18/12/2019,1718,n,4.7
-29.26966,152.87079,23/11/2019,348,n,23.0
-29.75124,152.58,14/11/2019,1430,n,0.8
-29.6506,152.28642,11/10/2019,248,n,9.7
-14.24185,136.9277,19/10/2019,448,n,7.5
-13.28431,134.34814,21/10/2019,412,h,110.3
-33.39991,150.15207,18/12/2019,418,n,32.0
-33.10638,123.61803,14/12/2019,1654,n,1.4
-29.88956,152.28995,11/09/2019,1424,n,1.1
-37.74176,148.23978,30/12/2019,1512,n,3.1
-32.98604,123.54089,14/12/2019,536,l,47.8
-30.25442,150.30974,17/12/2019,1554,n,4.1
-36.11801,147.70691,30/12/2019,1512,n,59.0
-30.05521,152.90471,11/12/2019,354,n,5.3
-15.90594,128.89725,20/10/2019,430,n,7.4
-29.17367,152.408,16/09/2019,1442,n,1.4
-36.11528,149.81479,30/12/2019,1512,n,4.2
-30.9501,123.60198,01/01/2020,454,n,34.9
-15.85807,143.75031,11/10/2019,436,n,7.2
-12.64213,134.13533,19/10/2019,448,n,12.3
-30.93808,124.07346,17/11/2019,1700,n,2.4
-37.47268,147.56628,13/12/2019,1530,n,2.8
-13.93765,130.77798,09/10/2019,523,l,11.2
-34.94224,150.6124,23/12/2019,242,n,19.7
-31.14185,146.69479,26/10/2019,412,n,5.8
-12.8863,130.62129,19/10/2019,448,n,40.5
-37.46427,148.80579,30/12/2019,1512,n,123.3
-29.21971,152.79126,26/11/2019,1406,n,1.7
-27.84353,127.08614,25/10/2019,430,n,10.7
-13.93772,136.43967,20/10/2019,1536,n,1.0
-15.66341,135.09535,13/10/2019,500,l,193.3
-14.7801,142.01579,08/11/2019,445,l,3.6
-15.85817,129.55148,15/11/2019,442,l,5.7
-29.47885,152.2224,14/12/2019,1512,n,1.7
-24.26445,150.94221,18/12/2019,418,n,3.9
-28.71846,129.69817,18/10/2019,506,l,7.6
-12.10465,133.94342,16/10/2019,406,n,9.0
-34.21441,150.03682,28/12/2019,1406,n,1.3
-19.8783,144.47684,31/12/2019,1448,n,2.3
-14.04593,127.04939,28/10/2019,518,n,11.0
-28.9129,152.42557,09/10/2019,1454,n,0.9
-12.19551,132.89894,09/12/2019,446,n,8.7
-37.69728,149.4422,29/12/2019,1530,n,10.4
-24.46086,125.87473,27/12/2019,454,n,4.4
-15.66059,144.15997,11/12/2019,1506,n,2.5
-33.94427,150.49475,01/01/2020,312,h,10.7
-29.21891,152.86046,24/11/2019,1442,n,5.0
-30.68403,147.56285,26/10/2019,1530,n,1.8
-17.18655,143.49698,10/09/2019,436,l,29.2
-30.86998,151.92308,15/11/2019,1412,n,1.0
-30.65917,152.06972,12/09/2019,1506,n,1.1
-16.48698,137.828,26/12/2019,512,n,89.3
-37.36632,148.51842,30/12/2019,1512,n,2.9
-33.17159,116.25307,15/12/2019,1636,n,2.2
-30.0254,150.93097,17/12/2019,436,h,11.8
-23.97735,149.08824,16/10/2019,1518,n,0.7
-31.62026,123.97395,11/10/2019,1730,n,1.6
-31.42237,152.21252,29/10/2019,1436,n,0.9
-12.04557,142.6873,14/10/2019,442,n,7.7
-32.96452,123.62605,12/10/2019,1630,n,1.2
-33.45039,150.21442,19/12/2019,400,n,17.1
-32.22409,116.10542,10/09/2019,612,n,5.1
-19.222,145.83189,17/12/2019,300,n,10.5
-12.8378,142.90985,15/11/2019,442,n,4.8
-21.53061,128.9747,20/11/2019,448,l,11.5
-23.1231,150.61867,11/10/2019,1406,n,5.5
-37.57777,148.65387,31/12/2019,1454,n,2.8
-36.25438,149.56886,30/12/2019,1512,n,19.4
-20.2526,144.19662,16/12/2019,1612,n,3.3
-37.29763,148.31038,24/11/2019,1448,n,11.3
-20.24397,148.42293,11/10/2019,254,h,15.1
-12.92281,135.89832,10/10/2019,418,l,4.4
-33.77012,150.13164,28/12/2019,1548,n,4.2
-33.38355,150.23907,15/12/2019,1454,n,1.6
-14.31287,135.03389,09/09/2019,1650,n,0.6
-31.48411,152.48286,08/09/2019,1455,n,1.2
-12.48287,135.61932,28/09/2019,446,n,17.6
-31.50183,152.29227,15/11/2019,436,h,42.7
-31.99039,121.38837,24/12/2019,1706,n,1.9
-11.73515,142.17807,29/09/2019,427,n,11.4
-29.29542,152.97685,24/11/2019,330,n,3.6
-32.64807,150.80386,30/12/2019,1512,n,9.0
-30.79873,152.22929,23/10/2019,1448,n,2.8
-33.11945,150.65836,17/11/2019,400,n,6.9
-27.40997,150.88467,15/12/2019,1448,n,2.4
-31.47133,116.53657,12/12/2019,1730,h,17.0
-31.24894,152.43315,11/10/2019,248,n,24.2
-31.64113,151.17308,16/12/2019,318,n,18.6
-32.07214,121.63186,29/12/2019,554,h,111.6
-15.85001,129.30293,14/11/2019,1612,n,2.9
-15.65737,130.35381,18/11/2019,524,n,5.3
-32.62294,150.25377,22/12/2019,442,n,6.0
-20.43956,122.31013,28/12/2019,1724,n,19.7
-30.73268,119.78741,12/12/2019,612,l,7.0
-35.28593,150.04411,21/12/2019,318,h,23.5
-37.55484,149.68611,31/12/2019,1454,n,1.4
-15.59659,143.58351,23/12/2019,1536,n,1.2
-31.40325,152.59988,14/11/2019,1436,n,3.6
-16.52449,137.57555,15/12/2019,336,n,39.6
-31.39927,151.37682,18/12/2019,418,l,9.8
-37.54633,148.53409,31/12/2019,1454,n,3.0
-15.73405,129.49452,11/10/2019,436,l,11.4
-27.87875,152.26851,29/09/2019,1538,n,0.9
-34.8218,150.27628,31/12/2019,1454,n,1.1
-12.81634,130.53204,16/09/2019,511,n,15.6
-15.7676,131.2253,14/10/2019,1554,n,3.3
-13.03455,130.4287,16/09/2019,1619,n,2.0
-21.10193,118.79397,09/10/2019,522,n,10.4
-33.12503,150.39439,11/11/2019,412,n,11.6
-14.2666,143.54886,30/09/2019,1515,n,2.4
-31.20652,123.60491,17/11/2019,542,l,144.0
-31.63964,151.1824,17/12/2019,1412,n,1.3
-32.72429,121.10632,30/12/2019,1654,n,1.0
-11.66221,142.23065,25/09/2019,402,h,17.3
-16.76791,144.29221,24/12/2019,412,n,5.6
-42.65131,145.5491,19/09/2019,406,n,3.0
-29.359,152.43015,19/11/2019,1436,n,3.6
-17.13901,145.48477,09/11/2019,1613,n,1.3
-33.54681,150.29626,19/12/2019,1518,n,1.8
-16.00741,128.49826,15/12/2019,1630,n,3.6
-30.82734,152.77641,18/11/2019,1500,n,3.8
-30.73527,152.39333,14/11/2019,1430,n,0.9
-14.60882,131.18103,18/10/2019,1618,n,3.0
-28.99794,152.46806,09/09/2019,357,n,27.2
-32.83908,123.45131,18/12/2019,1718,n,1.8
-27.57772,126.12144,24/10/2019,1606,n,3.0
-30.68063,152.24193,11/10/2019,1406,n,1.5
-35.60371,147.95216,30/12/2019,1512,n,3.0
-27.9083,127.97462,20/12/2019,524,h,32.3
-16.12518,143.08054,16/12/2019,318,h,11.4
-29.06377,152.45671,09/09/2019,1513,n,0.6
-37.60677,149.46335,30/12/2019,354,l,48.3
-32.62324,150.51335,18/12/2019,1536,n,4.7
-26.00672,151.51932,15/12/2019,336,l,39.6
-35.37103,149.51976,30/11/2019,1436,n,1.5
-32.31767,123.31216,21/12/2019,1618,n,1.6
-31.75715,152.0766,11/12/2019,1512,n,3.8
-29.82297,152.1394,14/09/2019,1519,n,2.1
-25.79648,129.87894,26/12/2019,1624,n,2.4
-33.90646,150.06418,26/12/2019,1448,n,2.3
-31.24767,152.42096,11/12/2019,354,n,5.0
-15.21289,127.40092,16/11/2019,424,n,8.0
-32.68613,150.15744,30/12/2019,354,n,7.2
-15.62154,143.59038,23/12/2019,1536,n,1.8
-14.41131,127.38657,25/12/2019,1642,n,2.3
-31.9246,122.95896,11/11/2019,554,l,6.3
-16.06897,143.10803,24/12/2019,412,l,3.5
-15.97509,144.55225,19/09/2019,1522,n,0.8
-36.28303,149.67751,30/12/2019,1512,h,37.5
-15.17726,127.45977,18/11/2019,1636,n,4.0
-12.22647,136.60904,21/10/2019,412,n,13.9
-32.70511,150.46767,12/09/2019,1506,n,1.5
-12.24748,142.42229,14/11/2019,1606,n,0.8
-14.38505,132.00792,20/10/2019,1536,n,4.5
-12.56361,141.89914,15/09/2019,349,n,16.9
-33.92954,149.97888,13/12/2019,1530,n,0.6
-14.78984,125.58651,10/11/2019,542,n,19.1
-30.4196,152.29822,16/11/2019,236,h,42.2
-15.78939,126.48423,10/10/2019,1706,n,0.7
-33.01053,150.56281,15/11/2019,254,h,15.8
-33.96261,150.45007,18/12/2019,1354,n,6.3
-30.83015,152.60461,15/11/2019,1412,n,2.1
-33.86875,150.31465,17/12/2019,1412,n,1.2
-30.9586,124.09106,15/11/2019,1736,n,0.7
-37.63764,148.08235,30/12/2019,1512,n,16.2
-23.89988,138.3567,21/11/2019,430,h,1.8
-12.38223,132.04529,16/12/2019,500,n,7.8
-18.07944,140.50996,24/11/2019,330,n,0.9
-35.15984,150.06979,30/12/2019,354,n,6.5
-15.91448,125.64794,11/12/2019,542,n,18.5
-24.96015,149.93063,20/11/2019,1600,n,1.4
-12.64183,142.48892,18/09/2019,1540,n,2.1
-18.45778,144.02493,30/12/2019,354,l,3.2
-27.34503,150.86079,18/12/2019,418,n,2.9
-16.50582,141.4942,12/09/2019,1500,n,2.0
-37.47205,148.75375,30/12/2019,1512,n,40.5
-33.15681,150.19852,21/12/2019,1442,n,5.5
-16.04855,136.18163,20/12/2019,348,h,7.8
-33.09538,150.8222,21/11/2019,242,n,8.4
-32.64952,150.73967,21/12/2019,324,n,16.1
-35.67046,149.87741,01/01/2020,1436,n,3.3
-31.15501,152.54988,11/11/2019,1530,n,1.3
-35.41897,150.35791,01/01/2020,1436,n,3.7
-13.19102,135.75085,26/11/2019,436,n,5.2
-27.34818,152.1218,18/11/2019,342,n,7.8
-29.08338,131.36699,30/12/2019,354,h,17.9
-19.3496,138.63699,28/12/2019,1548,n,1.0
-14.20657,143.60849,10/10/2019,418,n,4.3
-29.17097,152.6028,16/11/2019,418,n,7.1
-31.67609,151.97597,19/11/2019,1442,n,1.1
-15.69129,127.01252,18/12/2019,424,l,11.6
-37.55793,147.56845,25/12/2019,1506,n,2.6
-18.39983,145.31493,31/12/2019,1448,n,1.7
-19.01582,145.78171,22/12/2019,306,h,6.2
-30.52566,150.90649,28/12/2019,1406,n,3.2
-15.66688,144.08301,11/12/2019,1506,n,17.3
-15.46008,128.46025,17/10/2019,1636,n,1.8
-15.78468,136.23659,16/11/2019,424,l,5.7
-37.58546,147.97575,27/12/2019,1612,n,3.1
-26.77428,152.37949,11/10/2019,430,n,11.0
-18.18048,144.35329,17/10/2019,1454,n,1.6
-33.78395,150.11163,26/12/2019,1448,n,1.2
-14.04072,129.89505,21/11/2019,430,l,5.3
-30.78367,152.22343,23/10/2019,1448,n,4.5
-24.67949,128.32166,29/12/2019,554,h,27.4
-29.81928,152.24257,16/09/2019,1442,n,3.1
-21.81709,134.55786,20/09/2019,353,n,20.5
-28.54336,150.1433,08/12/2019,1538,n,0.7
-33.02993,149.85057,21/12/2019,1442,n,4.9
-33.07619,123.45338,14/12/2019,1654,n,3.2
-30.64868,152.72859,11/10/2019,1406,n,2.5
-33.096,123.49418,14/12/2019,1654,n,3.9
-31.48507,152.26167,11/10/2019,1548,n,2.1
-32.51056,121.95024,01/01/2020,1754,n,4.1
-12.53979,135.82344,22/10/2019,354,h,11.3
-32.64401,150.4279,21/12/2019,1442,n,1.4
-33.97265,150.25317,12/09/2019,348,n,6.0
-18.34852,142.72816,20/12/2019,342,l,8.1
-31.6552,152.24855,11/12/2019,1512,n,11.0
-33.43172,150.15828,19/12/2019,1518,n,3.1
-37.6598,147.90105,25/11/2019,448,l,17.5
-13.34777,134.3723,22/10/2019,1642,n,0.8
-27.22543,129.93692,29/10/2019,500,n,7.7
-33.1124,123.74142,19/12/2019,1700,n,1.1
-30.66203,119.88295,12/10/2019,512,l,6.3
-15.55626,135.06352,22/09/2019,1606,n,4.7
-31.4931,123.94426,30/10/2019,618,l,246.2
-32.66915,150.79843,28/12/2019,430,n,7.1
-14.28651,131.10663,16/10/2019,1654,n,13.9
-28.27057,129.08075,20/12/2019,524,n,16.7
-29.28941,153.08076,21/11/2019,242,n,44.7
-12.50072,131.92848,20/12/2019,348,n,6.7
-37.39625,149.65184,01/01/2020,1436,n,5.4
-16.24854,143.04063,19/12/2019,406,n,11.3
-15.79175,141.94154,14/12/2019,400,l,11.0
-18.51884,145.93037,11/09/2019,1606,n,1.4
-37.58088,148.67186,31/12/2019,1454,n,1.6
-33.24184,150.10371,20/12/2019,1500,n,4.4
-37.43421,148.81409,30/12/2019,1512,h,12.6
-29.35983,152.1422,18/12/2019,1536,n,1.3
-20.5294,131.85468,20/11/2019,448,h,3.4
-31.29032,151.95113,21/11/2019,242,h,29.3
-33.23658,150.46146,21/11/2019,1542,n,2.4
-33.8046,150.19128,27/12/2019,1430,n,1.9
-37.5277,147.93759,26/12/2019,1448,n,1.7
-28.9266,152.43718,13/09/2019,241,l,72.1
-35.507,149.88927,24/12/2019,1524,n,1.0
-29.20267,152.84705,24/11/2019,1442,n,30.0
-14.4506,127.5909,13/12/2019,1706,n,3.9
-23.96553,149.0463,15/10/2019,1536,n,3.4
-14.0046,130.82521,09/09/2019,542,n,8.7
-29.10407,152.3084,14/09/2019,403,n,5.4
-31.06868,152.59445,20/11/2019,306,n,8.9
-13.34794,135.54324,12/12/2019,436,n,6.4
-12.05625,133.23534,18/10/2019,506,n,23.8
-13.45763,130.81863,14/09/2019,1656,n,2.5
-35.87647,148.14127,31/12/2019,1454,n,1.9
-27.75368,127.27892,13/10/2019,500,h,26.7
-15.64872,144.25259,19/11/2019,324,n,11.2
-33.17377,150.18068,28/12/2019,430,h,8.7
-17.49748,144.71054,25/12/2019,348,l,0.5
-31.91639,122.79655,24/10/2019,630,n,10.6
-26.44588,152.40018,15/12/2019,1448,n,3.0
-22.43559,150.60301,17/09/2019,1421,n,3.6
-36.15374,149.47025,30/12/2019,1512,n,13.8
-35.78981,149.96938,31/12/2019,1454,n,4.8
-16.75667,142.02788,08/12/2019,1535,n,0.4
-30.06666,152.48627,16/11/2019,1354,n,2.3
-15.53722,125.04144,22/11/2019,1700,n,6.5
-31.64655,151.89267,16/11/2019,1536,n,1.7
-13.67991,131.01984,08/12/2019,427,n,39.7
-35.40442,147.90138,30/12/2019,1512,n,5.4
-32.76031,150.75359,19/12/2019,1518,n,1.9
-34.13698,150.0856,12/10/2019,1448,n,10.7
-17.91803,142.55743,18/12/2019,1530,n,1.8
-27.40083,150.87349,15/12/2019,1448,n,1.4
-29.74769,152.39757,13/09/2019,1358,n,1.4
-17.33477,142.9765,19/12/2019,1512,n,2.2
-14.10327,129.89548,09/12/2019,446,h,53.2
-37.40241,148.25194,30/12/2019,1512,n,3.5
-15.56331,134.78072,28/09/2019,445,h,17.6
-30.9241,151.15923,11/12/2019,1512,n,1.4
-28.84299,129.00772,29/12/2019,1712,n,3.0
-35.03815,150.47841,26/12/2019,1448,n,1.4
-31.67354,151.8446,15/11/2019,254,h,21.0
-37.53397,147.70602,26/12/2019,324,n,8.7
-13.7948,136.2222,24/10/2019,454,n,7.0
-26.79635,125.41344,28/12/2019,430,h,9.6
-31.45833,151.19064,27/10/2019,1512,n,113.7
-12.62278,134.14946,20/10/2019,430,n,11.0
-30.79088,151.90236,21/11/2019,1542,n,1.5
-33.0748,123.54329,14/12/2019,1654,n,1.4
-31.05178,152.54298,11/12/2019,1512,n,1.8
-29.96598,151.34769,11/12/2019,354,l,5.1
-14.73653,126.80215,24/11/2019,512,n,9.5
-33.55952,123.73766,20/12/2019,1642,n,9.8
-15.98365,142.8887,14/12/2019,400,n,14.9
-19.79835,143.50027,28/12/2019,1548,n,3.9
-29.35437,153.10623,24/11/2019,1448,n,3.4
-15.78511,143.93268,16/11/2019,424,n,6.6
-24.03989,149.11336,16/10/2019,1518,n,0.8
-20.23737,144.12982,19/12/2019,400,n,23.0
-37.25454,148.33022,29/11/2019,330,n,120.1
-16.58928,126.89586,22/11/2019,412,n,17.2
-15.72584,142.38388,15/11/2019,1548,n,1.7
-30.32971,151.32007,12/12/2019,1548,n,2.8
-13.11399,130.50603,20/10/2019,430,n,137.4
-35.73495,136.75505,01/01/2020,454,n,33.4
-37.49026,147.60262,20/12/2019,1500,n,1.5
-10.98658,142.35847,13/09/2019,427,n,9.0
-34.8836,138.80342,20/12/2019,342,n,9.3
-12.77189,131.95172,24/10/2019,1606,n,2.7
-15.20022,126.53995,12/10/2019,512,n,10.2
-21.56594,126.95211,28/12/2019,1724,n,1.6
-29.14329,152.45981,11/10/2019,1406,n,1.9
-13.73449,129.86981,23/10/2019,512,n,5.4
-33.08793,150.82895,20/11/2019,300,n,3.1
-33.25526,150.5475,19/11/2019,324,n,6.0
-15.86948,128.46317,20/12/2019,1636,n,0.5
-13.24092,141.82791,22/10/2019,354,n,10.5
-29.57496,152.26843,11/10/2019,248,n,71.6
-16.90039,142.12715,12/09/2019,354,l,22.2
-31.78581,151.96068,18/11/2019,1500,n,2.6
-30.99882,152.54462,11/10/2019,1406,n,1.4
-14.92931,133.11821,21/10/2019,412,n,7.2
-37.57036,148.69145,31/12/2019,1454,n,2.4
-37.6666,148.00613,28/11/2019,354,n,16.3
-29.27446,152.79872,26/11/2019,248,n,23.8
-31.57545,123.94277,11/10/2019,430,h,36.4
-30.77588,152.19847,23/10/2019,1448,n,2.1
-23.77611,148.45921,11/10/2019,254,h,129.1
-27.34894,148.19652,19/10/2019,1418,n,5.1
-30.93208,152.12593,23/10/2019,1448,n,6.1
-15.83443,144.60251,10/09/2019,1542,n,1.9
-16.24787,142.27274,22/12/2019,448,n,3.5
-15.27832,129.97322,19/12/2019,542,n,6.8
-30.06062,152.48376,17/11/2019,1518,n,3.2
-17.76691,142.2491,12/11/2019,1606,n,2.1
-21.2431,122.30934,19/12/2019,542,l,2.8
-18.91702,143.69099,20/12/2019,1454,n,1.5
-30.89714,152.42856,08/09/2019,337,n,7.9
-12.56719,133.26479,17/12/2019,442,n,1.9
-33.17781,150.09093,30/12/2019,1512,n,3.2
-12.98271,143.27466,22/10/2019,354,n,15.0
-17.95359,144.99265,17/12/2019,300,h,17.4
-13.05547,143.32916,16/09/2019,1618,n,0.5
-12.49963,135.06131,24/12/2019,412,n,8.1
-29.08406,128.13293,29/12/2019,554,l,38.4
-34.92167,149.96362,01/01/2020,312,n,3.6
-37.45767,147.56749,12/09/2019,1506,n,1.7
-31.39983,123.7171,11/10/2019,430,h,65.5
-37.38758,148.30499,30/12/2019,354,l,240.2
-30.82756,152.58479,14/11/2019,1430,n,1.7
-15.69422,143.96928,11/10/2019,436,n,8.8
-35.60556,147.96513,30/12/2019,1512,n,3.0
-34.18956,150.06656,19/12/2019,1518,n,3.3
-13.38442,134.50296,15/10/2019,1712,n,2.1
-17.14403,124.14258,26/11/2019,1724,n,18.6
-16.67256,144.98512,11/11/2019,1524,n,4.4
-14.11473,133.48463,13/10/2019,500,n,38.4
-37.5984,148.1346,30/12/2019,1512,n,5.1
-31.77889,151.83392,17/12/2019,254,n,4.4
-33.86223,150.09978,27/12/2019,306,n,8.6
-31.59664,151.68526,12/09/2019,348,n,3.8
-22.62234,150.50314,09/09/2019,1511,n,0.4
-36.45285,149.67528,31/12/2019,1454,n,2.4
-32.55677,122.02953,01/01/2020,454,h,85.8
-11.87652,142.57281,18/10/2019,330,n,4.8
-31.43128,123.66713,16/11/2019,600,n,7.7
-31.67058,152.46808,18/11/2019,342,n,5.5
-15.85979,126.09019,28/12/2019,436,n,14.8
-19.2117,145.97917,17/12/2019,442,n,8.3
-36.12434,149.57661,30/12/2019,354,n,13.4
-25.54641,150.85126,17/12/2019,1412,n,1.2
-32.35869,123.27441,21/12/2019,1624,n,1.3
-37.53639,148.15428,30/12/2019,1512,n,3.5
-15.84916,143.68918,11/12/2019,1506,n,1.3
-24.52524,146.80861,20/10/2019,1542,n,1.5
-31.95417,121.38552,01/01/2020,1612,n,2.2
-29.65338,152.67557,12/11/2019,312,n,11.9
-18.25201,143.80319,23/12/2019,430,n,10.4
-33.26291,150.51778,21/11/2019,1542,n,7.0
-12.20994,134.20456,08/11/2019,1553,n,2.0
-33.17715,150.06294,31/12/2019,1454,n,2.5
-31.42131,121.06241,25/11/2019,630,n,7.1
-13.88793,135.63605,19/12/2019,406,n,4.7
-32.57077,150.61885,31/12/2019,336,n,26.6
-32.63782,150.49422,19/12/2019,400,l,13.9
-15.54738,125.54789,11/10/2019,1724,n,0.9
-18.37604,142.73834,18/12/2019,424,n,13.3
-24.35068,129.0468,30/12/2019,1648,n,10.4
-32.65171,150.23323,23/12/2019,424,n,5.0
-27.82124,128.59717,27/12/2019,1606,n,3.4
-12.64719,134.98955,20/12/2019,348,n,2.3
-33.34315,150.05455,18/12/2019,1354,n,11.9
-15.94715,125.60416,11/10/2019,1724,n,1.3
-33.29976,150.90453,21/11/2019,1542,n,2.4
-30.0609,152.20911,16/09/2019,1442,n,1.1
-36.47233,149.90625,01/01/2020,1436,n,2.5
-32.98141,150.52609,19/11/2019,324,n,66.9
-28.40008,152.70901,19/11/2019,1436,n,3.0
-33.5081,150.31906,16/12/2019,312,n,8.0
-36.37686,149.81035,31/12/2019,1454,n,1.1
-33.13953,123.58841,15/12/2019,518,h,157.3
-31.2282,123.57863,17/11/2019,542,h,17.0
-31.54643,151.86404,19/11/2019,1442,n,2.0
-33.48394,150.502,20/12/2019,1500,n,2.9
-35.34469,150.05289,18/12/2019,1536,n,2.5
-13.04457,143.37202,16/10/2019,406,n,5.7
-30.65128,119.84899,13/12/2019,554,l,17.5
-14.34791,127.6046,24/12/2019,554,n,5.3
-37.23573,148.5815,30/12/2019,354,h,102.2
-12.78377,135.94121,10/10/2019,418,n,6.3
-35.84432,141.23378,31/12/2019,512,n,177.6
-33.02468,123.53747,15/12/2019,518,h,37.4
-18.40488,145.28485,29/12/2019,1524,n,0.8
-17.43609,142.95656,16/12/2019,500,n,7.5
-38.07704,141.89603,31/12/2019,1454,h,6.5
-16.3441,123.91511,28/09/2019,1735,n,2.9
-37.42442,149.57574,31/12/2019,1454,h,6.2
-32.69988,150.71449,19/12/2019,1518,n,2.0
-33.02108,123.50597,15/12/2019,518,h,88.4
-37.5835,149.22485,31/12/2019,1454,n,0.9
-33.32026,136.97221,30/12/2019,536,n,40.4
-33.00737,150.01756,30/12/2019,354,l,23.1
-34.26857,150.36992,30/12/2019,1512,n,5.6
-18.26142,143.73598,22/12/2019,306,n,6.7
-28.7363,122.81601,17/10/2019,1642,n,0.4
-16.88571,123.06882,08/10/2019,504,h,11.5
-30.54025,152.28542,21/11/2019,1400,n,2.2
-29.16955,152.4462,11/10/2019,1406,n,1.7
-29.35236,152.84424,18/11/2019,342,n,82.1
-34.212,150.02254,29/12/2019,1348,n,3.6
-14.00163,131.05818,19/10/2019,448,n,15.1
-32.771,151.02338,19/12/2019,1518,n,4.2
-28.47709,128.98338,10/11/2019,536,h,30.2
-12.05727,136.46275,11/12/2019,400,l,2.0
-20.52843,128.64825,20/11/2019,448,l,1.2
-37.48228,147.78687,20/12/2019,1500,n,1.9
-31.12823,152.55107,11/09/2019,312,h,25.9
-12.94454,136.33875,11/11/2019,418,n,7.8
-30.5517,150.96973,16/12/2019,1430,n,1.2
-37.52024,147.69025,22/12/2019,1600,n,2.7
-14.54627,131.21089,19/10/2019,448,n,116.2
